,Sentence,Sentiment
3046,sovereign solicit preserve $236 Million panel Award Against ExxonMobil,1
3047,supreme judicature continue $236 billion Jury laurels Against ExxonMobil,1
3048,"RT @joemccann the correleation between the dollar index and $SPY is simply amazing. $DX finds support, $SPY crawfish out like clockwork",1
3049,"RT @joemccann the correleation between the dollar index and $SPY is simply amazing. $DX finds support, $SPY retreats care clockwork",1
3050,"RT @joemccann the correleation between the dollar index and $SPY is merely amazing. $DX find oneself support, $SPY retreats like clockwork",1
3051,"RT @joemccann the correleation between the clam index and $SPY is simply amazing. $DX finds support, $SPY back away ilk clockwork",1
3052,"RT @joemccann the correleation between the dollar sign index and $SPY is but amazing. $DX breakthrough support, $SPY retreat like clockwork",1
3053,"RT @joemccann the correleation between the clam index and $SPY is merely amazing. $DX happen support, $SPY withdraw same clockwork",1
3054,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",1
3055,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second gear quarter of 2008 .",1
3056,"Operating loss totalled EUR 4.0 manganese , compared to a profit of EUR 8.6 manganese in the d quarter of 2008 .",1
3057,"Operating loss tally EUR 4.0 mn , equate to a profit of EUR 8.6 mn in the s quarter of 2008 .",1
3058,"Operating loss sum EUR 4.0 mn , compared to a net profit of EUR 8.6 mn in the second base draw of 2008 .",1
3059,"manoeuver expiration totalled EUR 4.0 gopher state , compared to a profit of EUR 8.6 gopher state in the arcsecond billet of 2008 .",1
3060,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its profit sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",1
3061,"Finnish Scanfil , a systems supplier and contract manufacturer to the communication sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",1
3062,"suomi Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , report card its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",1
3063,"Finnish Scanfil , a organisation supplier and contract manufacturer to the communications sphere and the electronics industriousness , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",1
3064,"Finnish Scanfil , a systems provider and contract manufacturer to the communications sphere and the electronics industry , reports its net sales tally EUR 94.7 mn in the first one half of 2010 , down from EUR 99.5 mn in the first one half of 2009 .",1
3065,"Finnish Scanfil , a systems supplier and contract manufacturer to the communication theory sphere and the electronics industriousness , reports its net sales total EUR 94.7 manganese in the first half of 2010 , down from EUR 99.5 manganese in the first half of 2009 .",1
3066,The company 's previous judge was for a lower revenue than the year-ago EUR 93.9 million .,1
3067,The company 's previous estimate was for a lower gross than the year-ago EUR 93.9 million .,1
3068,The accompany 's previous calculate was for a lower revenue than the year-ago EUR 93.9 million .,1
3069,The company 's premature figure was for a lower revenue than the year-ago EUR 93.9 meg .,1
3070,The company 's premature calculate was for a grim revenue than the year-ago EUR 93.9 trillion .,1
3071,The company 's late figure was for a low toned receipts than the year-ago EUR 93.9 trillion .,1
3072,"Operating loss number EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",1
3073,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the initiative half of 2008 .",1
3074,"Operating loss totalled EUR 12.7 mn , liken to a net income of EUR 17.7 mn in the first half of 2008 .",1
3075,"Operating loss tally EUR 12.7 north star state , equate to a profit of EUR 17.7 north star state in the first half of 2008 .",1
3076,"Operating loss tot EUR 12.7 minnesota , compared to a net of EUR 17.7 minnesota in the low gear half of 2008 .",1
3077,"engage departure totalled EUR 12.7 manganese , equate to a profit of EUR 17.7 manganese in the firstly half of 2008 .",1
3078,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third tail of 2006 , and the situation is expected to remain unstable for the rest of the year .",1
3079,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third gear quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .",1
3080,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third canton of 2006 , and the situation is expected to remain unsound for the rest of the year .",1
3081,"according to Scanfil , demand for telecommunications network products has fluctuated importantly in the third quarter of 2006 , and the situation is look to remain unstable for the rest of the year .",1
3082,"According to Scanfil , call for for telecommunications mesh products has fluctuated importantly in the third quarter of 2006 , and the situation is expected to remain unstable for the repose of the year .",1
3083,"According to Scanfil , demand for telecommunication network mathematical product has fluctuated significantly in the third quarter of 2006 , and the situation is look to persist unstable for the quietus of the year .",1
3084,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,1
3085,The stemma was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,1
3086,The stock was hit by the gain warning of Finnish match Rautaruukki Oyj ( OMX : RTRKS ) .,1
3087,The stockpile was hit by the profit warning of finnish match Rautaruukki Oyj ( OMX : RTRKS ) .,1
3088,The stock was collision by the profit cautionary of finnish contender Rautaruukki Oyj ( OMX : RTRKS ) .,1
3089,The stock was strike by the profits exemplary of finnish competitor Rautaruukki Oyj ( OMX : RTRKS ) .,1
3090,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media grouping Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",1
3091,"nett sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",1
3092,"Net sales of finnish Sanoma Learning & Literature , of finnish media radical Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",1
3093,"clear sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decrease by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the correspond period in 2008 .",1
3094,"Net sales of suomi Sanoma Learning & Literature , of suomi mass medium radical Sanoma , decreased by 3.6 % in January-June 2009 sum EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",1
3095,"Net sales of Finnish Sanoma teach & literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 tot EUR 162.8 atomic number  , down from EUR 168.8 atomic number  in the fit period in 2008 .",1
3096,$GPRO down 25% since Tue morning.,1
3097,$GPRO down 25% since Tue morning.,1
3098,$GPRO down 25% since Tue morning.,1
3099,$GPRO down 25% since Tue morning.,1
3100,$GPRO down 25% since Tue morning.,1
3101,$GPRO down 25% since Tue morning.,1
3102,engage profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,1
3103,Operating profit decreased to EUR 16mn from EUR 21.1 manganese in 2008 .,1
3104,Operating turn a profit decreased to EUR 16mn from EUR 21.1 minnesota in 2008 .,1
3105,go earnings decreased to EUR 16mn from EUR 21.1 atomic number  in 2008 .,1
3106,engage profits fall to EUR 16mn from EUR 21.1 atomic number  in 2008 .,1
3107,manoeuvre profits minify to EUR 16mn from EUR 21.1 minnesota in 2008 .,1
3108,Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,1
3109,Earnings per share ( EPS ) in 2005 reduced to EUR1 .87 from EUR1 .89 in 2003 .,1
3110,Earnings per parcel ( EPS ) in 2005 fall to EUR1 .87 from EUR1 .89 in 2003 .,1
3111,earnings per contribution ( EPS ) in 2005 lessen to EUR1 .87 from EUR1 .89 in 2003 .,1
3112,clear per apportion ( EPS ) in 2005 decrease to EUR1 .87 from EUR1 .89 in 2003 .,1
3113,realize per percentage ( EPS ) in 2005 diminish to EUR1 .87 from EUR1 .89 in 2003 .,1
3114,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",1
3115,"Cencorp 's net sales in the first after part is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first after part 2008 .",1
3116,"Cencorp 's net sales event in the first quarter is estimated to be EUR0.9-1 .2 m , as equate to EUR4 .5 m in the first quarter 2008 .",1
3117,"Cencorp 's nett sales in the foremost quarter is estimated to be EUR0.9-1 .2 m , as equate to EUR4 .5 m in the foremost quarter 2008 .",1
3118,"Cencorp 's profit sales in the number one fourth part is estimated to be EUR0.9-1 .2 m , as liken to EUR4 .5 m in the number one fourth part 2008 .",1
3119,"Cencorp 's net sales event in the first gear fourth is estimate to be EUR0.9-1 .2 m , as compare to EUR4 .5 m in the first gear fourth 2008 .",1
3120,"Casinos red before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > unusual comibinations of what's running, what's red before the bell",1
3121,"Casinos red before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > unusual comibinations of what's running, what's red before the campana",1
3122,"casino red before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > unusual comibinations of what's running, what's red before the ships bell",1
3123,"cassino red faced before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > strange comibinations of what's running, what's red faced before the bell",1
3124,"casino red faced before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > strange comibinations of what's running, what's red faced before the alexander melville bell",1
3125,"casino loss before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > strange comibinations of what's running, what's loss before the alexander bell",1
3126,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,1
3127,orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,1
3128,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a yr in the first place .,1
